Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_WPTBC_31550_1,SCDCTECHSTHOSTEL8,Construction of ST Hostel at Bokakhat Town Golaghat,Construction of ST Hostel at Bokakhat Town Golaghat,Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,,M/s. Eureka Trade,5000000.0,Accepted-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31557_1,SCDCTECHSTHOSTEL13,Construction of ST Hostel at Barama College Baksa,Construction of ST Hostel at Barama CollegE Baksa,Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,,M/S A D ENTERPRISE,5000000.0,Accepted-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31563_1,SCDCTECHSTGOSTEL16,Construction of ST Hostel at Kalabari College Biswanath,Construction of ST Hostel at Kalabari College Biswanath,Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,,S S ENTERPRISE,5000000.0,Rejected-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31565_1,SCDCTECHPARK4,"Infrastructure Development of Tribal Area-Tourism Sector at Bishnu Prashad Rabha Samadhi Khetra,Near Brahmaputra River,Tezpur","Infrastructure Development of Tribal Area-Tourism Sector at Bishnu Prashad Rabha Samadhi Khetra,Near Brahmaputra River,Tezpur",Works,Limited,Works,Civil Works,No,No,NA ,07-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,TEZPUR,781006.0,2.0,,S S ENTERPRISE,5000000.0,Rejected-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31568_1,SCDCTECHSTHOSTEL18,Construction of ST Hostel at Jagirod College Morigaon,Construction of ST Hostel at Jagirod College Morigaon,Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 05:30 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,,M/S J.K ENTERPRISE,5000000.0,Rejected-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31573_1,scdctechpark8,"Infrastructure Development of Tribal Area-Tourism Sector at No. 2 Bholater,Paneri,Udalguri","Infrastructure Development of Tribal Area-Tourism Sector at No. 2 Bholater,Paneri,Udalguri",Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 05:45 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,UDALGURI,781006.0,2.0,,M/S J.K ENTERPRISE,5000000.0,Accepted-AOC,08-Sep-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31574_1,SCDCTECHSTCH1,Construction of Community Hall at Chariduar Sonitpur Chotia,Construction of Community Hall at Chariduar Sonitpur Chotia,Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,,S S ENTERPRISE,10000000.0,Rejected-AOC,21-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31576_1,SCDCTECHPARK9,"Infrastructure Development of Tribal Area-Tourism Sector at Dekadung Sluice Gate,Baksa","Infrastructure Development of Tribal Area-Tourism Sector at Dekadung Sluice Gate,Baksa",Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 06:05 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,BAKSA,781006.0,2.0,,S S ENTERPRISE,5000000.0,Rejected-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31577_1,SCDCTECHSTCH3,Construction of Community Hall at Dakhingaon Dist. KamrupM,Construction of Community Hall at Dakhingaon Dist. KamrupM,Works,Limited,Item Rate,Civil Works,No,No,NA ,07-Jul-2023 06:15 PM,NA ,180.0,No ,No,Online,12-Jul-2023 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,DISPUR,781006.0,2.0,,M/S A D ENTERPRISE,10000000.0,Rejected-AOC,20-Jul-2023,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2023_WPTBC_31930_1,PTDC/Enggg/2022-23/145,"Admistritive Approval of Rs 76.32 Lakh for the work Construction of Hostel building of Jawahar Navodaya Vidyalaya at Jamuguri Panchali, Dhemaji under TSP scheme during the 2022-23.","Admistritive Approval of Rs 76.32 Lakh for the work Construction of Hostel building of Jawahar Navodaya Vidyalaya at Jamuguri Panchali, Dhemaji under TSP scheme during the 2022-23.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Aug-2023 06:00 PM,NA ,120.0,No ,No,Online,15-Aug-2023 03:30 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,Dhemaji,787057.0,2.0,"76,32,000",SANJEEB BORUAH,7632000.0,Rejected-AOC,28-Sep-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2023_WPTBC_32086_1,PTDC/Ebgg/2022-23/154,"Submission of proposal for Administrative approval of Rs 75.00 Lakhs of Model Estimate for construction of G 1 RCC DSWO building at Darrang district, Assam During the year 2022-23.","Submission of proposal for Administrative approval of Rs 75.00 Lakhs of Model Estimate for construction of G 1 RCC DSWO building at Darrang district, Assam During the year 2022-23.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Aug-2023 11:00 AM,NA ,180.0,No ,No,Online,02-Sep-2023 03:30 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,Darrang,781006.0,2.0,"75,00,000",MANISHA SAIKIA,7531250.75,Rejected-Technical,28-Sep-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_APDEA_28451_1,APDCL/DSELR/HVDS/GZN/01,Construction of HVDS with 11kV Lines and LT ABC Network in Guwahati Electrical Circle I and II,Construction of HVDS with 11kV Lines and LT ABC Network at selected locations for Loss Reduction in Guwahati Electrical Circle I and II on TURNKEY BASIS,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,26-Dec-2022 03:00 PM,05-Jan-2023 12:00 PM ,180.0,No ,No,Online,10-Feb-2023 12:00 PM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,GUWAHATI,781001.0,2.0,,Ennaar Poles,"292,500,633.27",Rejected-AOC,26-Jul-2023,AOC,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB
2022_APDEA_28452_1,APDCL/DSELR/HVDS/JZN/01,Construction of HVDS with 11kV Lines and LT ABC Network at Jorhat Golaghat and Sibsagar Electrical Circle on TURNKEY BASIS,Construction of HVDS with 11kV Lines and LT ABC Network at selected locations for Loss Reduction in Jorhat Golaghat and Sibsagar Electrical Circle on TURNKEY BASIS,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,26-Dec-2022 03:00 PM,05-Jan-2023 12:00 PM ,180.0,No ,No,Online,10-Feb-2023 12:00 PM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,JORHAT,785001.0,2.0,,BRAHMAPUTRA RIVER VALLEY TRADING PVT. LTD.,,Rejected-AOC,,AOC,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB
2022_APDEA_28454_1,APDCL/DSELR/HVDS/NZN/01,Construction of HVDS with 11kV Lines and LT ABC Network at Nagaon and Morigaon Electrical Circle on TURNKEY BASIS,Construction of HVDS with 11kV Lines and LT ABC Network at selected locations for Loss Reduction in Nagaon and Morigaon Electrical Circle on TURNKEY BASIS,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,26-Dec-2022 03:00 PM,05-Jan-2023 12:00 PM ,180.0,No ,No,Online,10-Feb-2023 12:00 PM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,NAGAON,782001.0,2.0,,BRAHMAPUTRA RIVER VALLEY TRADING PVT. LTD.,,Rejected-AOC,,AOC,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB
2022_APDEA_28456_1,APDCL/DSELR/HVDS/RZN/01,Construction of HVDS with 11kV Lines and LT ABC Network at Rangia and Mangoldoi Electrical Circle on TURNKEY BASIS,Construction of HVDS with 11kV Lines and LT ABC Network at selected locations for Loss Reduction in Rangia and Mangoldoi Electrical Circle on TURNKEY BASIS,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,26-Dec-2022 03:00 PM,05-Jan-2023 12:00 PM ,180.0,No ,No,Online,17-Feb-2023 12:00 PM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,RANGIA,781354.0,2.0,,SPG Infraprojects Pvt Ltd,"645,778,047.77",Rejected-AOC,04-Aug-2023,AOC,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB
2022_AP_26631_1,E/VII/96-11/Pt-II/CID/2024,Selection of Service Integrator for CCTNS and ICJS Assam,Selection of Service Integrator for CCTNS and ICJS Assam,Services,Open Tender,Turn-key,Infotech Services,No,No,NA ,16-Aug-2022 03:30 PM,NA ,180.0,No ,No,Online,07-Sep-2022 03:30 PM,Assam Police||Criminal Investigation Department - Assam,As per bid documents,781006.0,2.0,,CMS Computers Limited,"69,316,236.85",Accepted-AOC,17-Oct-2023,AOC,Assam Police||Criminal Investigation Department - Assam
2022_BoTC_27838_67,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.61","C.C. lining including earth work at Main Canal D1 from Chainage 22830 m to 23160 m (Surface Area 2207.7 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 09:00 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"51,32,731",Kamrup Enterprise,"4,619,457.9",Rejected-Finance,25-Oct-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_GMDA_24177_1,GMDA/DEV/82/2020/Pt-I/02 Dtd. 1/02/2022,Design and Construction of a pump house and installation of 2 nos. x 1700 LPS capacity M.F. pumps with allied infrastructures near Bonda Sluice Gate on EPC mode,Design and Construction of a pump house and installation of 2 nos. x 1700 LPS capacity M.F. pumps with allied infrastructures near Bonda Sluice Gate on EPC mode,Works,Open Tender,Item Rate,Composite Works,No,No,NA ,02-Feb-2022 11:30 AM,NA ,120.0,No ,No,Offline,15-Feb-2022 03:00 PM,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,Guwahati,781005.0,2.0,"11,20,00,000",Dhantu Pator,,Rejected-Finance,,AOC,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA
2022_GMDA_27985_1,GMDA/DEV/156/2022/15,Consultancy services For City beautification work of Guwahati City for the G20 Summit,Consultancy services For City beautification work of Guwahati City for the G20 Summit,Services,Open Tender,Lump-sum,Consultancy,No,No,NA ,01-Dec-2022 05:00 PM,NA ,120.0,No ,No,Online,08-Dec-2022 03:00 PM,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,Guwahati,781005.0,2.0,0.0,AAKAR ABHINAV CONSULTANTS PVT. LTD.,"7,434,000",Not Admitted-Fee/PreQual/Technical,03-Oct-2023,AOC,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA
2022_ICD_28349_1,AGCL/F-S/FHS/2021/P-II/56,"Supply,Installations and commissioning of Firehydrant systems","Supply, Installations and commissioning of Fire hydrant systems",Works,Open Tender,Works,Water Equipments/ Meter/ Drilling/ Boring,No,No,NA ,23-Dec-2022 10:00 AM,10-Jan-2023 02:00 PM ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,DULIAJAN,786602.0,2.0,,Technocrats,"22,849,414.25",Rejected-AOC,14-Oct-2023,AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD
2022_NHM_27877_16,NHM-32023/3/2022-Const-NHM/223,Construction of Buildingless Sub Health Centre in GENDACHERRA SC in Hailakandi District under PM ABHIM for the FY 2021 22 Turnkey Basis,Construction of Buildingless Sub Health Centre in GENDACHERRA SC in Hailakandi District under PM ABHIM for the FY 2021 22 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,23-Nov-2022 06:55 PM,NA ,180.0,No ,No,Online,13-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,hailakandi,781151.0,2.0,"52,03,000",AMIR AHMED LASKAR,,Rejected-Technical,,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_100,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 100 5 nos scheme in Golaghat district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 100 5 nos scheme in Golaghat district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,30-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Golaghat District,785321.0,2.0,"57,99,785",Sri Partha Pratim Phukan,"5,654,790",Rejected-AOC,16-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_106,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 106 4 nos scheme in Hailakandi district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 106 4 nos scheme in Hailakandi district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 01:00 PM,NA ,180.0,No ,No,Online,23-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Hailakandi District,788163.0,2.0,"46,39,828",Sabbir Ahmed Laskar,"4,525,000",Rejected-AOC,16-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_50,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 50 4 nos scheme in Chirang district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 50 4 nos scheme in Chirang district,Works,Open Tender,Turn-key,Civil Works - Bridges,No,No,NA ,05-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,07-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Chirang District,783385.0,2.0,"46,39,828",M/S NIHA INDUSTRIES,"4,639,828",Rejected-Finance,11-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_51,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 51 5 nos scheme in Chirang district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 51 5 nos scheme in Chirang district,Works,Open Tender,Turn-key,Civil Works - Bridges,No,No,NA ,05-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,07-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Chirang District,783385.0,2.0,"57,99,785",DIPAK KALITA,"5,799,775",Accepted-AOC,11-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28061_12,NHM-32034/33/2022-CONST,Construction of Buildingless Sub Health Centre in CHALCHALI CHARIALI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Construction of Buildingless Sub Health Centre in CHALCHALI CHARIALI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,05-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,NAGAON,782002.0,2.0,"52,03,000",EASTERN ENVO PROTECT.,"4,370,518",Not Admitted-Finance,06-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28241_1,NHM-32050/40/2022-Const-NHM/22 Dtd 17-9-22,Repairing Renovation of 120 Nos of SC to upgrade them as HWCs at various places of Assam Group 19 4 nos in Tinsukia District,Repairing Renovation of 120 Nos of SC to upgrade them as HWC at various places of Assam Group 19 4 nos in Tinsukia District,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,28-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,06-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Tinsukia,786174.0,2.0,"30,79,345",SAFIKUL ISLAM,"3,077,000",Rejected-Finance,31-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_117,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Banglathal at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Banglathal at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",S A Construction,"4,677,497",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_128,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Longai at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Longai at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",IQBAL AHMED,"4,698,309",Accepted-AOC,16-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_141,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Nirala SC at Barpeta District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Nirala SC at Barpeta District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",MD Rafiqul Islam,"5,199,000",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_72,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Katieralga SC at Dhubri District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Katieralga SC at Dhubri District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,26-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",ANOWAR UZ ZAMAN AHMED,"5,199,000",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28485_1,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Samthaibari SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Samthaibari SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Baksa,781366.0,2.0,"52,03,000",M/s Macrocosm Builders,"4,624,946.7",Rejected-Finance,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28485_17,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Banglagarh SC in Darrang District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Banglagarh SC in Darrang District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Darrang,784125.0,2.0,"52,03,000",ARUP KUMAR NATH,,Rejected-Technical,,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28485_8,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Bhakuamary SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Bhakuamary SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Baksa,781366.0,2.0,"52,03,000",Dewarshi Das,"4,266,460",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_126,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Lakhipur SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Lakhipur SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",MD Rafiqul Islam,"5,203,000",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_19,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at TIRUAL SC in Golaghat District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at TIRUAL SC in Golaghat District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,29-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,08-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Golaghat,785621.0,2.0,"52,03,000",ABHIJIT BORDOLOI,"5,201,900",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_52,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Amlakhi Dangdhora SC in Lakhimpur District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Amlakhi Dangdhora SC in Lakhimpur District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Lakhimpur,787001.0,2.0,"52,03,000",Sri Khirod Saikia,"4,682,700",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_78,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Moisa I SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Moisa I SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,02-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",SAFIKUL ISLAM,"5,198,000",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_87,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Tisterpar SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Tisterpar SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",ABDUL MONNAF MONDAL,"5,148,000",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
